index,raw,uic,lat,lon,entries
1987,Pont de Rungis Aéroport d'Orly,87546192,48.748163,2.372792,pont de rungis aeroport d orly
1988,Pont de Sallaumines,87345124,50.4157922,2.8632044,pont de sallaumines
1991,Pont-à-Mousson,87141820,48.90058,6.050842,pont a mousson
1992,Pont-à-Vendin,87345264,50.4713812,2.8751938,pont a vendin
1993,Pont-d'Ain,87743120,46.053961,5.3343285,pont d ain
1994,Pont-de-Buis,87474056,48.2544024,-4.0861227,pont de buis
1995,Pont-de-l'Arche,87415661,49.3170928,1.1596559,pont de l arche
1996,Pont-de-Veyle,87725804,46.2679114,4.8930347,pont de veyle
1997,Pont-du-Château,87734087,45.7885543,3.2377829,pont du chateau
1998,Pont-l'Évêque,87444349,49.2870379,0.1921947,pont l eveque
1999,Pont-Melvez,87473520,48.4702228,-3.3114444,pont melvez
2000,Pont-Remy,87313130,50.0472341,1.8988404,pont remy
2001,Pont-Saint-Esprit,87764555,44.25352683371548,4.643263286805847,pont saint esprit
2002,Pont-Saint-Vincent,87141523,48.6023732,6.1031502,pont saint vincent
2003,Pont-Sainte-Maxence,87276329,49.30974,2.60289,pont sainte maxence
2004,Pont-sur-Yonne,87683136,48.286287,3.201463,pont sur yonne
2005,Pontanevaux,87725721,46.2130321,4.7728891,pontanevaux
2006,Pontarlier,87715003,46.900944,6.353524,pontarlier
2007,Pontchaillou,87471391,48.11918,-1.69107,pontchaillou
2008,Pontcharra - Saint-Forgeux,87721464,45.8714911,4.4927781,pontcharra saint forgeux
2009,Pontcharra sur Bréda,87747493,45.434151,6.007917,pontcharra sur breda
2010,Pontchâteau,87481846,47.435399,-2.088201,pontchateau
2011,Pontgouin,87394247,48.477867,1.1414359,pontgouin
2013,Pontmort,87734103,45.939486,3.1601248,pontmort
2015,Pontorson - Mont-Saint-Michel,87478263,48.5527286,-1.5049307,pontorson mont saint michel
2016,Pontrieux,87473843,48.7056437,-3.1574281,pontrieux
2017,Pontrieux Halte,87473835,48.6980361,-3.1644959,pontrieux halte
2019,Pornic,87481283,47.1145616,-2.0975565,pornic
2020,Pornichet,87481747,47.2705354,-2.3445765,pornichet
2021,Port Boulet,87571794,47.248836,0.155648,port boulet
2022,Port-Brillet,87478750,48.1106724,-0.9740682,port brillet
2023,Port-de-Bouc,87753459,43.4071317,4.9846006,port de bouc
2024,Port-de-Piles,87575076,47.0102599,0.5989179,port de piles
2025,Port-la-Nouvelle,87781062,43.0199342,3.0388188,port la nouvelle
2026,Port-Saint-Père - Saint-Mars,87481218,47.1164915,-1.7393069,port saint pere saint mars
2027,Port-Sainte-Marie,87586107,44.2504383,0.3905059,port sainte marie
2028,Port-Vendres,87784264,42.5136077,3.1025762,port vendres
2030,Porté-Puymorens,87611509,42.539136,1.8248462,porte puymorens
2031,Portet Saint-Simon,87611400,43.527904,1.389243,portet saint simon
2032,Portets,87582718,44.6929765,-0.4253931,portets
2033,Pougny - Chancy,87745380,46.1446674,5.9613614,pougny chancy
2034,Pougues-les-Eaux,87696211,47.0767837,3.0940304,pougues les eaux
2035,Pouilly-sur-Loire,87696179,47.2821696,2.9660634,pouilly sur loire
2036,Pouxeux,87144428,48.1039421,6.5810266,pouxeux
2037,Pouzauges,87487314,46.7523536,-0.8146784,pouzauges
2038,Prades - Molitg-les-Bains,87784637,42.6170988,2.4294184,prades molitg les bains
2040,Preignac,87582767,44.5783064,-0.3022296,preignac
2042,Prin-Deyrançon,87485268,46.2190177,-0.6365007,prin deyrancon
2043,Pringy,87746206,45.9395239,6.1232736,pringy
2044,Prissé-la-Charrière,87485359,46.15277,-0.4936249,prisse la charriere
2045,Prouvy - Thiant,87343418,50.3167933,3.4610838,prouvy thiant
2046,Provenchères-sur-Fave,87144345,48.3046291,7.0854904,provencheres sur fave
2048,Prunay,87171629,49.1988,4.18364,prunay
2049,Pruniers-en-Sologne,87576199,47.313174,1.6722045,pruniers en sologne
2050,Puget-Ville,87755363,43.283085,6.1384483,puget ville
2052,Puybrun,87594754,44.9216335,1.7841548,puybrun
2053,Puyoô,87672279,43.5245425,-0.9108149,puyoo
2054,Quédillac,87473058,48.2484804,-2.1452204,quedillac
2055,Questembert,87476671,47.6831803,-2.4496002,questembert
2056,Quiberon,87476457,47.4852978,-3.1181869,quiberon
2057,Quimper,87474098,47.994455,-4.092103,quimper
2058,Quimperlé,87476317,47.869375,-3.552693,quimperle
2059,Quincieux,87721290,45.9068815,4.7785643,quincieux
2060,Rabastens - Coufouleux,87615328,43.819751,1.730567,rabastens coufouleux
2061,Raedersheim,87182717,47.8869059,7.2840467,raedersheim
2062,Raismes,87343319,50.3902495,3.4788322,raismes
2063,Rambouillet,87393314,48.64377,1.83154,rambouillet
2064,Ranchot,87718338,47.1525633,5.7246607,ranchot
2065,Rang-du-Fliers - Verton - Berck,87317057,50.41579,1.64805,rang du fliers verton berck
2066,Ranguin,87757732,43.5691636,6.9693134,ranguin
2067,Ranspach,87182402,47.88157,7.01266,ranspach
2068,Raon-l'Étape,87144626,48.404002,6.837302,raon l etape
2069,Rassuen,87753426,43.4966716,4.9731266,rassuen
2070,Razac-sur-l'Isle,87595223,45.1659287,0.5992849,razac sur l isle
2071,Réaumont - Saint-Cassien,87747279,45.3688217,5.5346895,reaumont saint cassien
2072,Recquignies,87295022,50.2840466,4.0445029,recquignies
2073,Réding,87215079,48.7429595,7.095885,reding
2074,Redon,87471300,47.652004,-2.08777,redon
2075,Régny,87721050,45.987705,4.2150753,regny
2076,Reichshoffen,87213249,48.9310582,7.658132,reichshoffen
2077,Reignac-sur-Indre,87571455,47.2178494,0.9013322,reignac sur indre
2078,Reignier-Ésery,87746511,46.1256159,6.2675466,reignier esery
2079,Reims,87171009,49.258978,4.024435,reims
2080,Reims Maison Blanche,87171272,49.2336853,4.0224927,reims maison blanche
2081,Rémilly,87192237,49.0140249,6.3950968,remilly
2082,Remiremont,87144451,48.016363,6.598855,remiremont
2084,Remy,87313403,49.4331452,2.7059434,remy
2085,Renescure,87281451,50.732006,2.3713644,renescure
2086,Rennes,87471003,48.103517,-1.672744,rennes
2087,Rethel,87172270,49.504393,4.369566,rethel
2088,Retiers,87471359,47.9132599,-1.3898439,retiers
2089,Retournac,87734749,45.2013468,4.0361169,retournac
2090,Reuilly,87597039,47.0853677,2.0474783,reuilly
2091,Revigny-sur-Ornain,87175018,48.8240449,4.9855736,revigny sur ornain
2092,Revin,87172080,49.938756,4.642536,revin
2093,Rezé Pont Rousseau,87481036,47.1932425,-1.5495445,reze pont rousseau
2094,Ria-Sirach,87784660,42.6034078,2.3907488,ria sirach
2095,Ribécourt-Dreslincourt,87276766,49.50633,2.92714,ribecourt dreslincourt
2096,Riedseltz,87213462,48.991063,7.962988,riedseltz
2097,Rieux - Angicourt,87276352,49.29866,2.5214,rieux angicourt
2098,Rilly-la-Montagne,87171595,49.1664524,4.0408608,rilly la montagne
2099,Riom - Châtel-Guyon,87734053,45.889965,3.120498,riom chatel guyon
2101,Rivarennes,87571653,47.2677425,0.3618999,rivarennes
2102,Rive-de-Gier,87726331,45.524324,4.606648,rive de gier
2103,Rives,87747246,45.357535,5.491893,rives
2104,Rivesaltes,87784173,42.7664405,2.86789,rivesaltes
2105,Rixheim,87182071,47.74896,7.406404,rixheim
2106,Roanne,87726802,46.039383,4.063207,roanne
2107,Rocamadour - Padirac,87613042,44.8183562,1.6573487,rocamadour padirac
2108,Roche-lez-Beaupré,87718403,47.2762881,6.1109651,roche lez beaupre
2109,Rochefort,87485144,45.947189,-0.963556,rochefort
2110,Rochy-Condé,87313601,49.3986042,2.1727344,rochy conde
2111,Rodez,87613422,44.362633,2.58056,rodez
2112,Roeschwoog,87212407,48.8334661,8.0298738,roeschwoog
2113,Rœux,87342089,50.3034404,2.8950172,r ux
2114,Rognac,87753251,43.4866,5.230666,rognac
2116,Romanèche-Thorins,87725739,46.1763913,4.7421014,romaneche thorins
2117,Romans - Bourg-de-Péage,87761650,45.048857,5.0498,romans bourg de peage
2118,Rombas - Clouange,87191734,49.2560553,6.0990538,rombas clouange
2119,Romilly-la-Puthenaye,87387175,49.0039213,0.8548621,romilly la puthenaye
2120,Romilly-sur-Seine,87118158,48.514433,3.728887,romilly sur seine
2121,Romorantin-Lanthenay,87576025,47.3554468,1.7390137,romorantin lanthenay
2122,Ronchamp,87185314,47.6990308,6.6232791,ronchamp
2123,Ronchin,87286534,50.6045664,3.0783734,ronchin
2124,Roppenheim,87212415,48.8510962,8.0623108,roppenheim
2125,Roquebrune-Cap-Martin,87756460,43.7606178,7.457343,roquebrune cap martin
2126,Roquesérière - Buzet,87615351,43.7512472,1.6198753,roqueseriere buzet
2128,Rosheim,87214320,48.50525,7.49093,rosheim
2129,Rosières-aux-Salines,87141127,48.60563,6.350457,rosieres aux salines
2130,Rosières-en-Santerre,87313460,49.82253,2.71141,rosieres en santerre
2133,Rosny-sur-Seine,87415885,48.997287,1.63009,rosny sur seine
2134,Rosporden,87474155,47.960273,-3.832763,rosporden
2135,Rosult,87286567,50.4563667,3.3490115,rosult
2136,Rothau,87214726,48.4590026,7.2074902,rothau
2137,Roubaix,87286732,50.69561,3.16348,roubaix
2138,Rouen Rive Droite,87411017,49.448764,1.094087,rouen rive droite
2139,Rouffach,87182337,47.9602481,7.312455,rouffach
2141,Rouillé,87485532,46.4190206,0.042169,rouille
2142,Rountzenheim,87212373,48.820435,8.0119078,rountzenheim
2143,Royan,87491803,45.625886,-1.016703,royan
2144,Royat - Chamalières,87734038,45.7676495,3.0615022,royat chamalieres
2145,Rue,87317404,50.27308,1.6757,rue
2146,Ruffec,87583849,46.0305185,0.1902055,ruffec
2147,Ruffey-lès-Echirey,87713826,47.370587,5.079358,ruffey les echirey
2148,Rully,87712026,46.8804303,4.761033,rully
2149,Rumilly,87746149,45.862989,5.947938,rumilly
2150,Ruminghem,87287300,50.8620636,2.1576706,ruminghem
2152,Russ Hersbach,87214684,48.4982211,7.2519246,russ hersbach
2153,Saales,87214783,48.3471556,7.1103726,saales
2154,Sablé-sur-Sarthe,87396408,47.8415934,-0.3419359,sable sur sarthe
2155,Saillagouse,87784835,42.4568855,2.0321126,saillagouse
2156,Saillans,87761817,44.6944365,5.1940397,saillans
2157,Saillat - Chassenon,87592717,45.8696297,0.8117415,saillat chassenon
2158,Sain-Bel,87721605,45.811097,4.6012445,sain bel
2159,Saincaize-Meauce,87696260,46.9314165,3.0718704,saincaize meauce
2160,Sains-du-Nord,87295709,50.0889485,4.0016955,sains du nord
2161,Saint-Agnan,87694851,46.5020038,3.8788002,saint agnan
2162,Saint-Agne,87611301,43.579674,1.450209,saint agne
2163,Saint-Aignan - Noyers,87574897,47.2869126,1.3838369,saint aignan noyers
2164,Saint-Aigulin - La Roche-Chalais,87584540,45.1573163,-0.0189768,saint aigulin la roche chalais
2165,Saint-Amand-les-Eaux,87343103,50.44331,3.41952,saint amand les eaux
2166,Saint-Amand-Longpré,87574640,47.693141,1.0119896,saint amand longpre
2167,Saint-Amand-Montrond - Orval,87576322,46.7265409,2.4859441,saint amand montrond orval
2168,Saint-Amarin,87182600,47.8728596,7.0287447,saint amarin
2169,Saint-Amour,87718296,46.4338244,5.3341853,saint amour
2170,Saint-André-de-Corcy,87723734,45.925911,4.948846,saint andre de corcy
2171,Saint-André-de-Cubzac,87491241,44.991255,-0.440479,saint andre de cubzac
2172,Saint-André-le-Gaz,87723494,45.544518,5.524187,saint andre le gaz
2173,Saint-André-lez-Lille,87286195,50.6544842,3.0475916,saint andre lez lille
2174,Saint-Antoine,87751826,43.3695993,5.3578102,saint antoine
2175,Saint-Antoine-de-Breuilh,87584201,44.8466877,0.15196,saint antoine de breuilh
2176,Saint-Antoine-du-Rocher,87571539,47.503839,0.6164676,saint antoine du rocher
2177,Saint-Armel,87471318,48.014405,-1.5948867,saint armel
2178,Saint-Astier,87595249,45.139027,0.522808,saint astier
2179,Saint-Aubin - Saint-Luperce,87394213,48.4476422,1.3318387,saint aubin saint luperce
2180,Saint-Aubin-sur-Scie,87415125,49.8717479,1.0666642,saint aubin sur scie
2181,Saint-Aulaire,87594622,45.2488414,1.3986965,saint aulaire
2182,Saint-Aunès,87773465,43.6354383,3.9628994,saint aunes
2183,Saint-Avold,87193318,49.085873,6.7206141,saint avold
2184,Saint-Avre - La Chambre,87741306,45.3530978,6.3028277,saint avre la chambre
2185,Saint-Ay,87574129,47.863133,1.7499597,saint ay
2186,Saint-Béron - La Bridoire,87741454,45.5038935,5.7319345,saint beron la bridoire
2187,Saint-Blaise-la-Roche Poutay,87214742,48.4076094,7.165329,saint blaise la roche poutay
2188,Saint-Bonnet-de-Rochefort,87641076,46.1483796,3.1393877,saint bonnet de rochefort
2189,Saint-Brice-sur-Vienne,87592691,45.8781476,0.9523481,saint brice sur vienne
2190,Saint-Brieuc,87473009,48.50758,-2.765,saint brieuc
2191,Saint-Césaire,87775072,43.8133863,4.3276399,saint cesaire
2192,Saint-Chamas,87753202,43.5511577,5.0402963,saint chamas
2193,Saint-Chamond,87726307,45.47257,4.51695,saint chamond
2194,Saint-Chély-d'Apcher,87783241,44.8017375,3.2706895,saint chely d apcher
2196,Saint-Christophe-Vallon,87613257,44.464619,2.4077585,saint christophe vallon
2197,Saint-Clair - Les Roches,87722652,45.450392,4.769707,saint clair les roches
2198,Saint-Claude,87743633,46.3899539,5.8603471,saint claude
2199,Saint-Clément - Laronxe,87141374,48.5312283,6.6081108,saint clement laronxe
2201,Saint-Cyprien,87595777,44.8632733,1.0434666,saint cyprien
2202,Saint-Cyprien Arènes,87446179,43.593438,1.417986,saint cyprien arenes
2203,Saint-Cyr Les Lecques - La Cadière,87755215,43.185509,5.703858,saint cyr les lecques la cadiere
2204,Saint-Cyr-en-Val La Source,87543116,47.8192,1.9476045,saint cyr en val la source
2207,Saint-Denis-de-Pile,87584508,44.9786053,-0.1980825,saint denis de pile
2208,Saint-Denis-des-Murs,87592097,45.7889106,1.5514368,saint denis des murs
2209,Saint-Denis-lès-Martel,87594572,44.9459316,1.6663378,saint denis les martel
2210,Saint-Dié-des-Vosges,87144014,48.282225,6.948656,saint die des vosges
2211,Saint-Dizier,87175000,48.642404,4.947855,saint dizier
2212,Saint-Égrève Saint-Robert,87747352,45.2357234,5.6712687,saint egreve saint robert
2213,Saint-Émilion,87584102,44.8811665,-0.1592003,saint emilion
2214,Saint-Erme-Outre-et-Ramecourt,87171751,49.5269865,3.8576502,saint erme outre et ramecourt
2215,Saint-Étienne Bellevue,87726190,45.417128,4.392734,saint etienne bellevue
2216,Saint-Étienne Carnot,87726901,45.446976,4.385317,saint etienne carnot
2217,Saint-Étienne Châteaucreux,87726000,45.443366,4.399722,saint etienne chateaucreux
2218,Saint-Étienne La Terrasse,87726158,45.464843,4.379601,saint etienne la terrasse
2219,Saint-Étienne Le Clapier,87726174,45.4371122,4.3782267,saint etienne le clapier
2220,Saint-Étienne-de-Montluc,87481812,47.2747167,-1.7857107,saint etienne de montluc
2221,Saint-Étienne-du-Rouvray,87411215,49.3771553,1.1095673,saint etienne du rouvray
2223,Saint-Féliu-d'Avall,87784520,42.6772874,2.7378217,saint feliu d avall
2224,Saint-Florent-sur-Cher,87576272,46.9921865,2.2525668,saint florent sur cher
2225,Saint-Florentin - Vergigny,87683318,47.981058,3.731036,saint florentin vergigny
2226,Saint-Flour - Chaudes-Aigues,87783175,45.0350122,3.1062862,saint flour chaudes aigues
2227,Saint-Fons,87728501,45.7058114,4.8525663,saint fons
2228,Saint-Gaudens,87611137,43.105034,0.729104,saint gaudens
2229,Saint-Geniès-de-Malgoirès,87775361,43.9501684,4.2149416,saint genies de malgoires
2230,Saint-Genouph,87571851,47.3710109,0.5969502,saint genouph
2231,Saint-Georges-d'Aurac,87734301,45.1605341,3.4947035,saint georges d aurac
2232,Saint-Georges-de-Commiers,87747568,45.0437667,5.7017874,saint georges de commiers
2233,Saint-Georges-de-Luzençon,87783423,44.066553,2.983784,saint georges de luzencon
2234,Saint-Georges-de-Reneins,87721340,46.0621952,4.7188908,saint georges de reneins
2235,Saint-Geours-de-Maremne,87673269,43.6713719,-1.2412599,saint geours de maremne
2236,Saint-Germain-au-Mont-d'Or,87721282,45.888352,4.804265,saint germain au mont d or
2237,Saint-Germain-des-Fossés,87732206,46.209185,3.430614,saint germain des fosses
2238,Saint-Germain-du-Puy,87576405,47.0965233,2.4846102,saint germain du puy
2239,Saint-Germain-les-Belles,87592287,45.6098703,1.4800397,saint germain les belles
2240,Saint-Germain-sur-Ille,87478016,48.2394802,-1.6541804,saint germain sur ille
2241,Saint-Gervais-les-Bains Le Fayet,87746479,45.906423,6.701331,saint gervais les bains le fayet
2242,Saint-Gildas-des-Bois,87476762,47.516614,-2.0438923,saint gildas des bois
2243,Saint-Gilles Lycée Haut-Rhin,87181552,48.0758611,7.2609746,saint gilles lycee haut rhin
2244,Saint-Gilles-Croix-de-Vie,87486571,46.696466,-1.941296,saint gilles croix de vie
2246,Saint-Hilaire - Brizambourg,87491324,45.85007,-0.5347155,saint hilaire brizambourg
2247,Saint-Hilaire - Saint-Nazaire,87761684,45.0713405,5.243851,saint hilaire saint nazaire
2248,Saint-Hilaire-de-Chaléons,87481234,47.1057704,-1.8650604,saint hilaire de chaleons
2249,Saint-Hilaire-de-Riez,87486563,46.7166736,-1.9496838,saint hilaire de riez
2250,Saint-Hilaire-sur-Helpe,87297531,50.1319709,3.9140099,saint hilaire sur helpe
2251,Saint-Jacques-de-la-Lande,87471052,48.0670983,-1.7142367,saint jacques de la lande
2252,Saint-Jean-d'Angély,87491357,45.9407739,-0.5097829,saint jean d angely
2253,Saint-Jean-de-Losne,87713651,47.0997302,5.2441226,saint jean de losne
2254,Saint-Jean-de-Luz - Ciboure,87677120,43.385838,-1.66122,saint jean de luz ciboure
2255,Saint-Jean-de-Maurienne Arvan,87742320,45.277542,6.354716,saint jean de maurienne arvan
2256,Saint-Jean-de-Verges,87611624,43.0128587,1.608059,saint jean de verges
2257,Saint-Jean-Pied-de-Port,87673723,43.1679394,-1.2380129,saint jean pied de port
2258,Saint-Jodard,87726851,45.8857125,4.125231,saint jodard
2259,Saint-Jory,87611657,43.738375,1.371619,saint jory
2260,Saint-Joseph le Castellas,87759316,43.3518976,5.3770681,saint joseph le castellas
2261,Saint-Julien - Clénay,87713834,47.4060132,5.1281864,saint julien clenay
2262,Saint-Julien-du-Sault,87683227,48.0269195,3.302688,saint julien du sault
2263,Saint-Julien-en-Genevois,87745430,46.142044,6.0855358,saint julien en genevois
2264,Saint-Junien,87592709,45.8813844,0.9004849,saint junien
2265,Saint-Just-en-Chaussée,87313270,49.50364,2.42949,saint just en chaussee
2266,Saint-Laurent - Gainneville,87413310,49.5285649,0.2522963,saint laurent gainneville
2267,Saint-Laurent-d'Aigouze,87775841,43.6392883,4.1930703,saint laurent d aigouze
2268,Saint-Laurent-de-la-Prée - Fouras,87485136,45.9930002,-1.0274305,saint laurent de la pree fouras
2269,Saint-Laurent-du-Var,87756346,43.662451,7.194413,saint laurent du var
2270,Saint-Laurent-en-Grandvaux,87715417,46.5747975,5.9512119,saint laurent en grandvaux
2271,Saint-Léger-sur-Dheune,87694364,46.8484526,4.6286039,saint leger sur dheune
2272,Saint-Léon-sur-l'Isle,87595264,45.1233004,0.4923106,saint leon sur l isle
2273,Saint-Léonard-de-Noblat,87592071,45.8320199,1.481686,saint leonard de noblat
2276,Saint-Lô,87447003,49.116975,-1.099525,saint lo
2277,Saint-Lothain,87718197,46.8231806,5.6439849,saint lothain
2278,Saint-Loubès,87584730,44.9224009,-0.4333056,saint loubes
2279,Saint-Louis,87182139,47.5906094,7.5559882,saint louis
2280,Saint-Louis La Chaussée,87181016,47.6094781,7.5312095,saint louis la chaussee
2281,Saint-Macaire,87582825,44.5686216,-0.2270601,saint macaire
2282,Saint-Maixent-L'École,87485490,46.406607,-0.201073,saint maixent l ecole
2283,Saint-Malo,87478107,48.646859,-2.004158,saint malo
2285,Saint-Marcel,87751701,43.28818,5.4671155,saint marcel
2286,Saint-Marcel en Dombes,87723742,45.9503701,4.9775148,saint marcel en dombes
2287,Saint-Marcellin,87761718,45.150898,5.323649,saint marcellin
2288,Saint-Mariens - Saint-Yzan,87491209,45.139072,-0.3917824,saint mariens saint yzan
2289,Saint-Mars-la-Brière,87396283,48.0285239,0.3656778,saint mars la briere
2291,Saint-Martin du Touch,87353599,43.5997881,1.3718548,saint martin du touch
2292,Saint-Martin-d'Oney,87671495,43.9301115,-0.6516933,saint martin d oney
2293,Saint-Martin-de-Crau,87753681,43.6223344,4.8003403,saint martin de crau
2294,Saint-Martin-du-Mont,87743112,46.095871,5.303003,saint martin du mont
2295,Saint-Martin-le-Beau,87574459,47.3552058,0.9058418,saint martin le beau
2296,Saint-Martory,87611103,43.1385721,0.934859,saint martory
2297,Saint-Mathurin-sur-Loire,87487892,47.4122473,-0.3182267,saint mathurin sur loire
2298,Saint-Maurice-de-Beynost,87723536,45.827421,4.976986,saint maurice de beynost
2299,Saint-Médard-d'Eyrans,87582692,44.7168571,-0.5057172,saint medard d eyrans
2300,Saint-Médard-de-Guizières,87584607,45.0155723,-0.0488253,saint medard de guizieres
2301,Saint-Médard-sur-Ille,87478024,48.2742219,-1.6674886,saint medard sur ille
2302,Saint-Michel - Valloire,87742361,45.216916,6.4719135,saint michel valloire
2304,Saint-Michel-sur-Meurthe,87144683,48.3269843,6.8882777,saint michel sur meurthe
2306,Saint-Nabord,87146217,48.0461722,6.5818945,saint nabord
2307,Saint-Nazaire,87481705,47.286412,-2.211096,saint nazaire
2310,Saint-Omer,87281444,50.7536204,2.2667624,saint omer
2311,Saint-Omer-en-Chaussée,87313718,49.5306261,1.9970829,saint omer en chaussee
2316,Saint-Paterne-Racan,87571554,47.6042003,0.4783289,saint paterne racan
2317,Saint-Patrice,87571810,47.2855394,0.3096916,saint patrice
2318,Saint-Paul-de-Varax,87723783,46.1000331,5.1282046,saint paul de varax
2319,Saint-Pé-de-Bigorre,87671362,43.1015768,-0.1619763,saint pe de bigorre
2320,Saint-Péray,87761494,44.94771,4.85035,saint peray
2321,Saint-Piat,87394148,48.5429526,1.5904889,saint piat
2322,Saint-Pierre-d'Albigny,87741223,45.557397,6.156151,saint pierre d albigny
2323,Saint-Pierre-d'Aurillac,87582833,44.5752452,-0.1876216,saint pierre d aurillac
2324,Saint-Pierre-de-Chignac,87595520,45.1234881,0.856103,saint pierre de chignac
2325,Saint-Pierre-des-Corps,87571240,47.386099,0.72355,saint pierre des corps
2326,Saint-Pierre-en-Faucigny,87746313,46.0593442,6.3757533,saint pierre en faucigny
2327,Saint-Pierre-la-Cour,87478768,48.1135968,-1.0252972,saint pierre la cour
2328,Saint-Pierre-le-Moûtier,87696294,46.7932373,3.1117427,saint pierre le moutier
2329,Saint-Pierre-Quiberon,87476440,47.5210574,-3.138905,saint pierre quiberon
2330,Saint-Pierre-sur-Dives,87444216,49.0231057,-0.0405855,saint pierre sur dives
2331,Saint-Pol-sur-Ternoise,87342337,50.37913,2.33939,saint pol sur ternoise
2332,Saint-Priest,87723353,45.686659,4.934242,saint priest
2333,Saint-Priest-Taurion,87592055,45.8872383,1.4002297,saint priest taurion
2334,Saint-Quentin,87296004,49.8400482,3.2970089,saint quentin
2335,Saint-Quentin en Yvelines - Montigny-le-Bretonneux,87393843,48.78657,2.04523,saint quentin en yvelines montigny le bretonneux
2336,Saint-Quentin-Fallavier,87723387,45.638109,5.099896,saint quentin fallavier
2337,Saint-Rambert-d'Albon,87761106,45.297797,4.810849,saint rambert d albon
2338,Saint-Rambert-en-Bugey,87743740,45.9473397,5.438622,saint rambert en bugey
2339,Saint-Raphaël Valescure,87757526,43.42356,6.769083,saint raphael valescure
2340,Saint-Remy-en-l'Eau,87313288,49.4681726,2.4258609,saint remy en l eau
2341,Saint-Roch,87313080,49.8933575,2.2837132,saint roch
2342,Saint-Romain-de-Popey,87721456,45.8616053,4.5423351,saint romain de popey
2343,Saint-Romain-le-Puy,87726430,45.5545543,4.1208275,saint romain le puy
2344,Saint-Rome-de-Cernon,87783431,44.013981,2.9673744,saint rome de cernon
2345,Saint-Saturnin-lès-Avignon,87765438,43.9531783,4.9352794,saint saturnin les avignon
2346,Saint-Savinien,87491035,45.8759277,-0.6778775,saint savinien
2347,Saint-Saviol,87575365,46.1470046,0.2179,saint saviol
2348,Saint-Sébastien,87592493,46.3859938,1.5466809,saint sebastien
2349,Saint-Sébastien Frêne Rond,87354597,47.1903914,-1.4957437,saint sebastien frene rond
2350,Saint-Sébastien Pas Enchantés,87354589,47.2069513,-1.5109069,saint sebastien pas enchantes
2351,Saint-Senoux - Pléchâtel,87471169,47.8977519,-1.7661904,saint senoux plechatel
2352,Saint-Seurin-sur-l'Isle,87584615,45.0114075,-0.0026606,saint seurin sur l isle
2353,Saint-Sulpice - Auteuil,87313684,49.3473824,2.1164133,saint sulpice auteuil
2354,Saint-Sulpice - Izon,87584722,44.9142742,-0.392135,saint sulpice izon
2355,Saint-Sulpice (Tarn),87615344,43.775073,1.680702,saint sulpice tarn
2356,Saint-Sulpice-Laurière,87592345,46.0469183,1.4762218,saint sulpice lauriere
2357,Saint-Symphorien-de-Marmagne,87694174,46.8442215,4.3377542,saint symphorien de marmagne
2358,Saint-Thégonnec,87474312,48.4942082,-3.9483116,saint thegonnec
2359,Saint-Vallier sur Rhône,87761130,45.186395,4.81439,saint vallier sur rhone
2360,Saint-Victor - Thizy,87721043,46.0024781,4.2810245,saint victor thizy
2361,Saint-Victor-l'Abbaye,87415166,49.6770346,1.1097122,saint victor l abbaye
2362,Saint-Victurnien,87592683,45.8765887,1.0095737,saint victurnien
2363,Saint-Vincent le Château,87734715,45.1488794,3.9186273,saint vincent le chateau
2364,Saint-Vincent-de-Tyrosse,87673277,43.657736,-1.306493,saint vincent de tyrosse
2365,Saint-Vit,87718320,47.183507,5.809057,saint vit
2366,Saint-Yrieix-la-Perche,87592824,45.5192516,1.2053608,saint yrieix la perche
2367,Sainte-Anne,87476648,47.6785805,-2.96048,sainte anne
2368,Sainte-Bazeille,87586479,44.5326935,0.0931269,sainte bazeille
2369,Sainte-Cécile-d'Andorge,87775239,44.2554362,3.9758497,sainte cecile d andorge
2370,Sainte-Colombe,87715151,46.879207,6.2659748,sainte colombe
2372,Sainte-Eulalie - Carbon-Blanc,87491282,44.8978327,-0.4939737,sainte eulalie carbon blanc
2373,Sainte-Foy-la-Grande,87584193,44.836886,0.221519,sainte foy la grande
2374,Sainte-Gauburge,87444604,48.7172632,0.4281082,sainte gauburge
2376,Sainte-Lizaigne,87597054,47.002251,2.0298004,sainte lizaigne
2377,Sainte-Marthe en Provence,87751842,43.3392414,5.390412,sainte marthe en provence
2378,Sainte-Maure - Noyant,87575050,47.1112361,0.5769439,sainte maure noyant
2379,Sainte-Pazanne,87481226,47.1055419,-1.8138744,sainte pazanne
2380,Saintes,87491001,45.74874,-0.6179,saintes
2381,Salbris,87543165,47.42522,2.04778,salbris
2382,Sallanches - Combloux - Megève,87746438,45.935702,6.636431,sallanches combloux megeve
2383,Sallaumines,87345215,50.4223266,2.8556769,sallaumines
2384,Salles-Courbatiès,87613877,44.4751593,2.0787662,salles courbaties
2385,Salomé,87342451,50.5414529,2.8366078,salome
2386,Salon-de-Provence,87753764,43.639061,5.088569,salon de provence
2387,Salses-le-Château,87784157,42.8356091,2.9174466,salses le chateau
2389,Sanry-sur-Nied,87192229,49.0445991,6.3399775,sanry sur nied
2390,Santenay les Bains,87713594,46.9106752,4.7017523,santenay les bains
2391,Santes,87286401,50.5920123,2.961977,santes
2393,Saône,87718502,47.2097669,6.1013089,saone
2395,Sarlat-la-Canéda,87595827,44.8770213,1.220328,sarlat la caneda
2396,Sarliève - Cournon,87734152,45.7387697,3.1681196,sarlieve cournon
